GeneID,GeneSymbol,GeneBiotype,VH09_S40,VH06_S37,VH03_S34,VH02_S33,VH10_S41,VH11_S42,VH07_S38,VH04_S35,VH05_S36,VH12_S43,VH08_S39,VH01_S32
ENSMUSG00000103501,Gm7412,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102245,Gm37713,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103962,Gm38213,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102789,Gm38256,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000004031,Brinp2,protein_coding,18,13,15,19,18,25,25,12,7,19,13,10
ENSMUSG00000026587,Astn1,protein_coding,17,17,14,10,26,34,21,16,22,23,22,15
ENSMUSG00000103762,Gm37861,TEC,0,0,0,0,0,1,0,0,0,0,1,0
ENSMUSG00000103971,Gm37679,antisense_RNA,0,0,0,0,1,1,4,0,1,0,0,0
ENSMUSG00000070103,Mir488,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102508,Gm37367,TEC,1,0,0,0,1,2,1,0,0,0,1,0
ENSMUSG00000102618,Gm37848,TEC,1,1,0,0,1,0,2,0,2,0,1,1
ENSMUSG00000073530,Pappa2,protein_coding,1432,1509,1455,1608,1271,979,2016,1266,1137,1389,1331,1083
ENSMUSG00000047661,1600012P17Rik,lincRNA,3,0,1,0,0,0,0,0,0,0,1,0
ENSMUSG00000104014,4930562F17Rik,lincRNA,2,0,3,0,0,0,0,0,0,1,0,0
ENSMUSG00000061992,Gm4953,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,2,1
ENSMUSG00000104169,Gm7430,unprocessed_pseudogene,0,0,0,0,0,0,0,1,1,0,0,0
ENSMUSG00000040782,Rfwd2,protein_coding,4669,1778,3183,3494,2926,3375,3719,2173,1112,3939,3221,3513
ENSMUSG00000103572,Gm37115,TEC,229,70,185,169,139,92,191,136,35,174,123,153
ENSMUSG00000103186,Gm37088,TEC,76,10,41,31,34,34,45,15,0,30,24,54
ENSMUSG00000089536,Scarna3a,scaRNA,14,3,4,5,6,11,3,7,0,9,4,6
ENSMUSG00000105399,Mir1843b,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103289,Gm31256,processed_pseudogene,1,2,0,1,0,1,0,1,0,0,0,0
ENSMUSG00000103389,Gm37757,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000015829,Tnr,protein_coding,29,5,16,25,30,31,28,21,13,39,17,44
ENSMUSG00000103225,Gm37731,TEC,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000073528,Gm10530,processed_transcript,0,0,0,1,1,1,0,0,0,1,0,0
ENSMUSG00000103719,Gm38039,antisense_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088145,Gm24719,snoRNA,0,1,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000104111,Gm37294,lincRNA,2,1,0,4,0,1,0,0,4,3,2,2
ENSMUSG00000090394,4930523C07Rik,protein_coding,2605,929,1651,2368,1597,1532,1774,1339,716,2358,1654,2214
ENSMUSG00000026729,4930562F07Rik,lincRNA,35,9,27,39,37,35,45,24,10,33,30,44
ENSMUSG00000026725,Tnn,protein_coding,122,81,98,182,121,101,97,81,68,153,85,151
ENSMUSG00000058267,Mrps14,protein_coding,586,451,542,495,491,406,773,428,302,511,480,441
ENSMUSG00000014226,Cacybp,protein_coding,1024,667,878,887,797,746,1151,698,400,961,883,768
ENSMUSG00000103006,4933417C20Rik,TEC,16,4,25,15,18,20,19,11,6,10,12,14
ENSMUSG00000026721,Rabgap1l,protein_coding,4793,1977,3553,4230,3084,3058,3948,2623,1382,4836,3562,4278
ENSMUSG00000104302,Gm36975,antisense_RNA,100,94,83,96,76,55,110,82,72,127,78,111
ENSMUSG00000089204,Mir1927,miRNA,22,19,20,30,15,19,24,16,7,29,22,23
ENSMUSG00000103522,9430087J23Rik,TEC,39,8,28,30,17,27,19,34,10,27,27,30
ENSMUSG00000103693,Gm37529,sense_intronic,135,101,102,103,90,146,147,119,115,138,138,111
ENSMUSG00000104026,Gm37212,TEC,116,33,70,74,53,88,94,50,13,98,105,78
ENSMUSG00000104020,Gm37215,TEC,72,13,45,42,35,31,24,15,5,45,30,39
ENSMUSG00000103391,Gm38302,TEC,102,18,95,60,61,73,84,33,17,88,59,68
ENSMUSG00000103432,6720464F23Rik,TEC,172,66,138,121,116,113,169,91,30,135,172,126
ENSMUSG00000077759,Gm23528,snoRNA,3,1,3,2,2,5,2,2,0,0,1,6
ENSMUSG00000102172,Gm37873,TEC,24,14,12,17,15,29,35,8,9,32,17,16
ENSMUSG00000103200,Gm37328,sense_intronic,25,3,32,14,27,9,21,11,1,21,21,19
ENSMUSG00000103632,Gm38329,TEC,26,5,12,12,7,7,9,11,1,13,9,11
ENSMUSG00000104053,Gm38126,TEC,91,46,57,50,48,61,81,46,24,72,64,63
ENSMUSG00000102852,Gm37083,lincRNA,0,0,0,0,1,0,0,2,0,1,0,0
ENSMUSG00000103631,Gm38060,lincRNA,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000077648,Gm24988,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057499,Gm6177,processed_pseudogene,0,0,1,0,0,0,1,0,2,1,0,0
ENSMUSG00000040423,Rc3h1,protein_coding,7665,2532,4936,5546,4923,5048,5321,3658,1688,6511,4645,5996
ENSMUSG00000103343,Gm37052,TEC,189,68,177,124,113,101,132,104,39,131,104,113
ENSMUSG00000103846,Gm37809,TEC,125,32,89,79,60,37,90,63,28,85,53,57
ENSMUSG00000103739,Gm37653,TEC,335,161,294,246,197,204,328,224,91,275,199,251
ENSMUSG00000026715,Serpinc1,protein_coding,142,49,97,102,93,99,87,97,43,94,76,116
ENSMUSG00000103222,Gm37729,TEC,28,35,17,9,15,7,20,19,20,21,11,19
ENSMUSG00000103680,Gm37072,TEC,7,7,8,5,3,9,5,7,3,6,7,3
ENSMUSG00000043467,Zbtb37,protein_coding,2663,1329,2524,1803,1894,2139,2758,1918,888,2208,2504,2125
ENSMUSG00000104016,Gm37362,antisense_RNA,76,41,60,53,49,56,68,44,22,74,65,70
ENSMUSG00000053332,Gas5,processed_transcript,2242,1208,1532,1692,1767,1408,2189,1240,773,2212,1342,1843
ENSMUSG00000064440,Gm26224,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080463,Gm22489,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064816,Gm22357,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084667,Gm23212,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077220,Snord78,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065160,Mir5117,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065735,Snord80,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105780,Snord80,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064968,Snord47,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065228,Gm25789,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026709,Dars2,protein_coding,383,395,380,249,315,309,487,362,266,312,412,300
ENSMUSG00000102864,Gm37634,antisense_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026708,Cenpl,protein_coding,298,272,394,366,305,257,409,345,216,364,374,229
ENSMUSG00000026705,Klhl20,protein_coding,1249,648,1096,840,864,930,1137,859,516,1065,1053,1066
ENSMUSG00000044835,Ankrd45,protein_coding,44,23,55,56,38,52,45,29,32,50,41,53
ENSMUSG00000049160,Tex50,antisense_RNA,5,1,4,6,7,8,9,7,2,10,5,11
ENSMUSG00000102817,Gm6185,transcribed_unprocessed_pseudogene,72,12,31,47,38,58,24,32,1,45,27,80
ENSMUSG00000026701,Prdx6,protein_coding,13922,3322,5325,9716,10120,9021,4945,6133,2498,10733,4888,10927
ENSMUSG00000104163,Gm19057,processed_pseudogene,2,0,1,2,1,1,0,0,0,0,0,1
ENSMUSG00000026700,Tnfsf4,protein_coding,12,1,1,7,1,5,1,2,0,2,0,1
ENSMUSG00000066755,Tnfsf18,protein_coding,6,2,7,2,4,4,4,0,0,1,6,5
ENSMUSG00000089353,Gm25488,rRNA,1,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000102860,Gm37638,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000040323,Gm15429,processed_pseudogene,23,11,16,16,19,22,18,10,13,26,15,22
ENSMUSG00000102399,Gm5049,processed_pseudogene,0,0,0,0,0,1,0,0,0,2,0,0
ENSMUSG00000000817,Fasl,protein_coding,4,1,6,7,3,6,1,6,0,4,3,12
ENSMUSG00000103625,Gm37357,TEC,32,12,13,22,6,14,14,19,7,21,18,21
ENSMUSG00000040297,Suco,protein_coding,3030,1202,2022,2268,2030,2027,2302,1556,759,2501,2043,2414
ENSMUSG00000102254,Gm7496,processed_pseudogene,38,13,33,38,28,28,31,25,10,32,34,37
ENSMUSG00000103158,Gm31925,lincRNA,0,0,1,0,0,0,0,0,0,3,0,1
ENSMUSG00000086277,4930558K02Rik,protein_coding,2,0,2,5,4,2,1,1,2,6,3,3
ENSMUSG00000026698,Pigc,protein_coding,706,273,516,488,436,430,523,420,147,515,471,472
ENSMUSG00000103393,Gm38304,antisense_RNA,11,0,7,7,7,4,3,7,0,5,6,4
ENSMUSG00000040265,Dnm3,protein_coding,580,219,432,369,340,362,491,322,149,472,433,450
ENSMUSG00000090260,2810442N19Rik,antisense_RNA,44,10,19,29,13,22,14,21,7,28,22,35
ENSMUSG00000102994,Gm37767,TEC,7,2,4,6,6,5,11,4,3,5,6,3
ENSMUSG00000078190,Dnm3os,antisense_RNA,2849,623,1217,2117,1632,1203,1305,1317,425,2556,1185,2404
ENSMUSG00000070126,Mir199a-2,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065516,Mir214,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089933,Gm16101,processed_pseudogene,2,2,3,2,2,3,7,2,0,2,3,1
ENSMUSG00000066752,Gm10176,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026694,Mettl13,protein_coding,714,430,579,628,623,443,647,410,496,713,548,586
ENSMUSG00000026696,Vamp4,protein_coding,1666,499,861,965,880,1014,1022,745,323,1279,827,1098
ENSMUSG00000091743,Gm5705,processed_pseudogene,2,2,0,3,0,0,1,1,0,3,1,0
ENSMUSG00000026697,Myoc,protein_coding,4,2,6,4,7,1,5,3,3,6,2,5
ENSMUSG00000091060,7420461P10Rik,protein_coding,3,0,1,2,0,0,0,0,0,0,1,2
ENSMUSG00000040225,Prrc2c,protein_coding,18208,7150,12590,13040,12511,12897,13490,9899,5342,14889,12672,15255
ENSMUSG00000098259,Gm27616,miRNA,20,3,20,13,9,11,18,7,9,20,5,8
ENSMUSG00000026692,Fmo4,protein_coding,181,32,63,65,98,104,80,76,10,98,55,129
ENSMUSG00000040181,Fmo1,protein_coding,3349,1787,3646,1794,2340,2982,3350,3045,1487,2248,3282,2746
ENSMUSG00000040170,Fmo2,protein_coding,19345,1869,5883,5187,8106,15058,3741,6099,1676,8400,4505,10176
ENSMUSG00000095576,Fmo6,protein_coding,19,0,1,3,11,13,1,6,3,5,2,13
ENSMUSG00000026691,Fmo3,protein_coding,145,15,56,48,71,146,45,25,21,74,20,63
ENSMUSG00000103288,Gm37273,antisense_RNA,4,0,0,1,2,1,0,0,0,1,0,0
ENSMUSG00000071890,Mroh9,protein_coding,6,0,0,1,0,0,0,1,0,1,0,4
ENSMUSG00000077608,Gm22671,snoRNA,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000103102,Gm37049,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089174,Gm22434,snoRNA,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000026586,Prrx1,protein_coding,776,487,1037,724,805,731,1084,587,409,616,943,508
ENSMUSG00000092188,Gm20471,antisense_RNA,7,13,14,18,25,14,27,20,10,14,24,8
ENSMUSG00000096984,Gm26523,lincRNA,14,8,36,8,12,21,30,13,9,15,34,18
ENSMUSG00000103195,Gm37644,TEC,38,30,65,27,26,31,67,26,25,30,59,21
ENSMUSG00000040124,Gorab,protein_coding,328,259,342,269,278,253,412,271,210,274,353,267
ENSMUSG00000088951,Gm24940,snRNA,2,1,6,3,8,4,3,4,0,7,6,3
ENSMUSG00000101869,Gm29500,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102117,Rpsa-ps1,processed_pseudogene,5,3,3,2,10,7,1,2,3,8,5,2
ENSMUSG00000040113,Mettl11b,protein_coding,26,7,3,9,8,9,13,12,8,6,11,1
ENSMUSG00000089700,Gm2343,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026585,Kifap3,protein_coding,1202,912,1383,805,842,1018,1594,1044,590,959,1388,972
ENSMUSG00000026584,Scyl3,protein_coding,1567,823,846,1088,1085,1000,1123,839,693,1499,970,1384
ENSMUSG00000041406,BC055324,protein_coding,210,234,292,250,196,150,344,236,132,203,303,137
ENSMUSG00000041396,Mettl18,protein_coding,94,86,79,90,72,71,112,72,72,98,88,109
ENSMUSG00000103960,Gm37119,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026582,Sele,protein_coding,173,6,6,398,47,13,8,8,2,383,9,408
ENSMUSG00000026581,Sell,protein_coding,653,90,261,334,392,417,326,244,90,405,172,322
ENSMUSG00000026580,Selp,protein_coding,1335,5,10,2363,491,79,17,27,5,1976,12,1989
ENSMUSG00000090081,Gm16587,antisense_RNA,9,0,0,15,3,2,1,1,0,14,0,12
ENSMUSG00000086593,Gm16548,lincRNA,4,0,0,4,0,2,0,1,1,10,0,1
ENSMUSG00000026579,F5,protein_coding,365,54,96,242,213,200,85,72,19,279,48,167
ENSMUSG00000089790,Gm16588,processed_pseudogene,0,0,0,2,1,2,0,0,0,1,0,0
ENSMUSG00000040918,Slc19a2,protein_coding,438,114,168,310,304,241,203,188,93,379,178,325
ENSMUSG00000026578,Ccdc181,protein_coding,226,126,200,182,203,242,290,182,164,300,198,225
ENSMUSG00000026577,Blzf1,protein_coding,945,314,648,723,624,616,699,467,200,778,612,824
ENSMUSG00000026575,Nme7,protein_coding,387,213,346,346,301,338,437,273,145,402,342,337
ENSMUSG00000103493,Gm37411,TEC,38,13,33,40,44,29,35,30,22,43,45,36
ENSMUSG00000026576,Atp1b1,protein_coding,11173,1552,3326,7945,7647,7110,2800,3336,1357,9214,2627,8875
ENSMUSG00000104011,Gm32391,lincRNA,25,5,9,15,14,13,12,7,2,19,6,16
ENSMUSG00000103226,Gm37732,processed_pseudogene,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000097281,Gm26685,lincRNA,0,2,2,3,1,2,4,1,1,0,0,0
ENSMUSG00000102389,D630023O14Rik,TEC,5,0,1,5,5,3,2,1,2,1,0,5
ENSMUSG00000103383,Gm37754,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102897,Gm37853,lincRNA,1,0,2,0,1,0,0,0,0,0,0,0
ENSMUSG00000102761,Gm37184,lincRNA,1,0,0,2,0,7,0,1,0,3,0,5
ENSMUSG00000102163,Gm36945,lincRNA,5,0,1,0,2,0,0,2,0,2,0,0
ENSMUSG00000026574,Dpt,protein_coding,5314,4567,7238,5851,5361,4271,7748,5352,3494,5123,6409,4487
ENSMUSG00000103659,Gm32569,antisense_RNA,31,17,42,24,27,33,46,25,11,28,32,21
ENSMUSG00000104117,Gm20743,processed_transcript,11,5,7,5,11,8,4,6,5,7,8,2
ENSMUSG00000103320,Gm37403,TEC,10,6,3,3,8,2,3,5,1,4,0,5
ENSMUSG00000026573,Xcl1,protein_coding,1,2,1,5,2,2,2,1,0,2,0,1
ENSMUSG00000101189,1700029M03Rik,lincRNA,0,0,0,1,0,1,2,0,0,0,0,0
ENSMUSG00000080561,Gm26042,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102408,4930568G15Rik,lincRNA,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000026572,Tbx19,protein_coding,4,3,0,0,1,0,0,1,0,0,0,0
ENSMUSG00000089967,Gm16550,processed_pseudogene,0,0,0,0,0,0,0,0,0,2,0,0
ENSMUSG00000040848,Sft2d2,protein_coding,4406,1646,2445,2774,2695,3169,2646,2018,1679,3200,2204,3147
ENSMUSG00000040843,Tiprl,protein_coding,1101,902,990,932,969,925,1311,865,703,1052,934,1004
ENSMUSG00000102302,Gm38190,sense_intronic,464,274,391,326,374,311,492,340,196,397,307,329
ENSMUSG00000040836,Gpr161,protein_coding,579,540,732,466,461,520,871,604,472,519,756,479
ENSMUSG00000026571,Dcaf6,protein_coding,2387,997,1562,1348,1554,1837,1690,1262,759,1780,1493,1743
ENSMUSG00000104427,Gm38368,TEC,110,34,83,89,80,125,95,49,21,109,114,104
ENSMUSG00000089299,Gm24637,snoRNA,8,3,9,7,7,4,15,6,1,11,8,11
ENSMUSG00000102401,Gm37864,sense_intronic,286,101,176,178,203,164,190,170,76,197,169,197
ENSMUSG00000026568,Mpc2,protein_coding,1244,1021,1069,848,964,1002,1319,813,717,1066,946,968
ENSMUSG00000103763,Gm37860,TEC,48,14,27,23,36,29,38,23,5,64,30,37
ENSMUSG00000026567,Adcy10,protein_coding,61,13,15,50,21,30,25,22,10,56,26,57
ENSMUSG00000103059,Gm18186,processed_pseudogene,1,0,1,0,0,2,0,1,0,2,0,1
ENSMUSG00000103583,Gm38325,antisense_RNA,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000087886,Gm23599,misc_RNA,0,2,0,0,0,1,0,0,1,0,1,1
ENSMUSG00000089291,Gm23208,snoRNA,0,1,0,0,0,1,0,0,1,1,1,0
ENSMUSG00000104474,Gm38210,TEC,15,4,6,5,8,4,9,7,5,8,8,13
ENSMUSG00000026566,Mpzl1,protein_coding,3255,1963,2949,2627,2310,2320,3191,2364,1585,2984,2982,3092
ENSMUSG00000103098,Gm37559,processed_pseudogene,66,47,59,43,35,29,91,57,46,58,64,50
ENSMUSG00000104517,Gm18407,processed_pseudogene,35,12,12,26,16,11,9,20,7,24,14,25
ENSMUSG00000040723,Rcsd1,protein_coding,3969,1450,2171,2415,2941,2499,2205,2163,1471,2961,2060,2978
ENSMUSG00000105249,Gm44458,miRNA,33,7,8,29,26,11,13,11,5,22,15,35
ENSMUSG00000103686,Gm37073,lincRNA,2,0,1,0,0,1,1,2,0,2,0,1
ENSMUSG00000103242,Gm34767,processed_pseudogene,1,1,0,2,3,2,1,7,0,0,1,4
ENSMUSG00000040713,Creg1,protein_coding,1381,681,934,920,1070,1222,1021,741,578,1129,817,1039
ENSMUSG00000104306,Gm36972,lincRNA,12,2,7,3,7,7,3,4,4,7,5,3
ENSMUSG00000089829,Gm16565,processed_transcript,22,5,13,19,6,13,20,10,3,10,7,12
ENSMUSG00000088618,Gm24808,rRNA,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000005763,Cd247,protein_coding,99,44,75,72,54,62,59,55,41,68,63,91
ENSMUSG00000094394,Gm23402,snRNA,0,0,1,1,0,0,4,0,0,0,1,1
ENSMUSG00000102363,Gm32999,TEC,1,1,3,0,4,0,5,1,0,1,0,3
ENSMUSG00000103768,Gm37856,TEC,7,10,11,1,6,6,7,7,3,7,1,8
ENSMUSG00000102154,Gm37469,antisense_RNA,7,0,6,6,3,9,5,3,1,2,0,3
ENSMUSG00000026565,Pou2f1,protein_coding,2261,927,1727,1583,1399,1445,1803,1224,551,1884,1742,1790
ENSMUSG00000099008,Gm17976,processed_pseudogene,78,29,50,45,49,47,48,44,21,49,42,50
ENSMUSG00000097196,Gm26665,lincRNA,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000102890,Gm7626,processed_pseudogene,0,1,0,0,0,1,0,0,0,0,0,1
ENSMUSG00000102484,Gm37923,lincRNA,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000026564,Dusp27,protein_coding,158,53,111,55,160,125,86,56,76,53,78,33
ENSMUSG00000000544,Gpa33,protein_coding,0,1,2,0,4,3,4,3,2,2,3,7
ENSMUSG00000040629,Mael,protein_coding,0,0,0,0,0,1,1,0,0,0,0,0
ENSMUSG00000040612,Ildr2,protein_coding,355,141,279,307,270,319,292,215,178,384,262,363
ENSMUSG00000091393,5330438I03Rik,antisense_RNA,3,1,3,13,5,4,12,2,3,12,6,11
ENSMUSG00000103400,Gm15853,lincRNA,33,27,35,16,18,34,23,13,14,25,28,13
ENSMUSG00000026563,Tada1,protein_coding,543,383,469,411,441,430,556,403,281,533,508,468
ENSMUSG00000089853,Gm15853,antisense_RNA,28,19,36,12,26,24,34,32,21,41,29,22
ENSMUSG00000040596,Pogk,protein_coding,2380,1168,1610,2370,1695,1432,1795,1160,1083,2455,1604,2350
ENSMUSG00000084093,Gm16418,processed_pseudogene,0,0,1,1,0,1,0,0,0,1,0,1
ENSMUSG00000104194,Gm33354,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086056,Gm4846,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096172,Gm22992,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000051081,Gm4847,protein_coding,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000026560,Fmo9,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085841,Gm4954,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103073,Gm37904,processed_pseudogene,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000086925,Gm6286,processed_pseudogene,8,7,4,2,13,6,7,6,6,6,2,7
ENSMUSG00000102548,Gm16701,lincRNA,0,0,0,0,0,0,0,0,0,3,0,1
ENSMUSG00000097823,Gm16701,lincRNA,26,16,14,13,26,28,18,15,16,30,16,42
ENSMUSG00000060568,Fam78b,protein_coding,199,100,105,166,190,206,120,91,125,249,125,224
ENSMUSG00000102870,Gm17868,unprocessed_pseudogene,0,0,1,1,2,1,0,0,0,1,0,0
ENSMUSG00000103333,Gm37994,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026558,Uck2,protein_coding,2363,1347,1597,2708,2108,1485,1739,1504,1244,2858,1594,2749
ENSMUSG00000103139,Gm37982,antisense_RNA,41,23,38,32,25,21,25,24,13,46,30,33
ENSMUSG00000102909,Gm2453,lincRNA,1,0,2,1,5,2,1,0,0,7,3,3
ENSMUSG00000098379,Mir6347,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102337,Gm37232,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052428,Tmco1,protein_coding,825,405,842,601,564,671,962,534,243,708,736,650
ENSMUSG00000088246,Gm25911,miRNA,26,6,12,9,8,14,12,7,9,23,7,3
ENSMUSG00000095752,Gm24182,snRNA,0,0,1,0,2,3,0,0,0,0,1,2
ENSMUSG00000026687,Aldh9a1,protein_coding,1294,1204,1405,987,980,1046,1609,1090,1042,1130,1301,1080
ENSMUSG00000026688,Mgst3,protein_coding,352,122,312,244,239,252,312,177,64,221,251,254
ENSMUSG00000040485,Lrrc52,protein_coding,6,7,11,3,8,8,6,0,1,9,8,5
ENSMUSG00000015843,Rxrg,protein_coding,27,22,57,10,45,42,57,17,24,7,36,11
ENSMUSG00000026686,Lmx1a,protein_coding,2,3,1,3,3,1,0,2,0,5,1,0
ENSMUSG00000093538,Gm20711,antisense_RNA,3,1,1,3,1,2,4,1,0,4,2,1
ENSMUSG00000052534,Pbx1,protein_coding,8199,4525,7918,4742,5441,7168,8539,5347,3439,5852,7971,6048
ENSMUSG00000103780,Gm37524,TEC,690,427,579,473,601,640,764,427,356,725,729,609
ENSMUSG00000102594,Gm38381,TEC,963,632,861,670,865,920,1049,665,475,968,1069,808
ENSMUSG00000098407,Mir6348,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103463,1700063I16Rik,TEC,2,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098829,Mir6354,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103530,Gm37839,lincRNA,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000058622,Gm5265,processed_pseudogene,0,1,0,0,0,0,1,0,1,0,0,0
ENSMUSG00000026683,Nuf2,protein_coding,330,512,675,593,457,273,782,589,358,470,713,273
ENSMUSG00000103526,Gm18900,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103267,Gm36980,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026678,Rgs5,protein_coding,2282,695,1310,1108,1132,1348,1623,981,600,1451,1257,1583
ENSMUSG00000038530,Rgs4,protein_coding,1108,110,246,971,459,291,259,284,77,1219,190,1372
ENSMUSG00000096772,Gm22114,snRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103110,Gm37586,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070532,Ccdc190,protein_coding,8,7,4,6,8,13,2,9,5,21,5,16
ENSMUSG00000089990,Gm15852,processed_transcript,0,0,1,0,0,0,0,0,0,3,1,0
ENSMUSG00000026675,Hsd17b7,protein_coding,428,282,378,388,365,358,495,263,199,495,335,463
ENSMUSG00000097503,3110045C21Rik,antisense_RNA,15,12,14,15,18,14,26,16,8,10,26,18
ENSMUSG00000026674,Ddr2,protein_coding,5101,4279,6099,5090,4625,4289,6950,5123,3377,5505,6579,5257
ENSMUSG00000026670,Uap1,protein_coding,1894,1067,1340,1403,1394,1401,1709,1120,962,1577,1359,1672
ENSMUSG00000104266,Gm37748,lincRNA,5,4,6,2,4,3,4,3,4,6,3,3
ENSMUSG00000103908,Gm37502,lincRNA,5,0,0,1,1,1,0,0,0,1,2,2
ENSMUSG00000026667,Uhmk1,protein_coding,5047,1878,3762,3797,3309,3641,3937,2751,1198,4200,3465,3926
ENSMUSG00000044306,4930500M09Rik,antisense_RNA,19,9,14,10,9,4,6,8,7,11,8,17
ENSMUSG00000073494,Sh2d1b2,protein_coding,7,5,2,1,4,9,7,2,3,2,2,3
ENSMUSG00000096964,Gm6345,transcribed_unprocessed_pseudogene,15,14,14,14,17,20,15,14,11,14,8,16
ENSMUSG00000102418,Sh2d1b1,protein_coding,213,56,164,82,115,166,173,109,34,129,123,122
ENSMUSG00000102752,Gm7694,protein_coding,450,368,535,387,367,346,543,450,403,418,579,466
ENSMUSG00000038473,Nos1ap,protein_coding,615,550,633,451,529,556,723,530,504,613,721,647
ENSMUSG00000042800,Spata46,protein_coding,83,63,80,76,85,42,78,76,68,102,77,90
ENSMUSG00000102193,Gm7299,processed_pseudogene,0,0,0,2,0,0,1,0,0,0,0,0
ENSMUSG00000038463,Olfml2b,protein_coding,2177,1738,2150,2557,2127,1718,2218,1802,1493,2286,2056,2158
ENSMUSG00000026663,Atf6,protein_coding,4115,1509,2413,2864,2542,2820,2733,1931,1134,3233,2405,3201
ENSMUSG00000096310,Gm23523,snRNA,7,2,4,3,1,4,0,2,0,2,3,5
ENSMUSG00000096547,Gm25235,snRNA,27,4,19,14,21,13,13,1,4,8,10,14
ENSMUSG00000053925,Gm9929,processed_transcript,103,61,70,51,84,60,110,100,78,111,72,108
